id,PT_formal
830539722476892161,7
830522502820540416,7
830499588842729473,10
830461468550262788,9
830439004164194304,16
830408783318880257,10
830349456881098752,9
830328269345927168,11
830319711803957248,11
830307019513028608,12
830303104851664896,11
830301115518504960,8
830206493257560065,8
830205967975460865,12
830201207931166724,3
830193382601396225,13
830152108951212032,10
830121753942818816,12
830098097724387329,18
830086853231525888,12
830075525985079296,15
830044101076721665,11
830029266968469504,2
830013214285037568,9
829997876948377601,7
829910370936463361,8
829893310047215616,3
829868389090799616,8
829864224532881411,18
829789235095957507,10
829785395667808260,5
829744428059328512,11
829678776128831488,14
829663952468598784,9
829647381444624384,11
829605775484080130,11
829525370252718080,8
829517694852538368,6
829508502179557376,8
829450734848598024,8
829396771642105856,12
829395541805191171,13
829356372206710787,16
829335943530283008,12
829245386304917505,8
829224690203951108,11
829144633544306689,13
829124596641185792,8
829094663495753728,10
828961543849201664,10
828942011495567360,9
828937353146335232,8
828931351999049728,9
828908283025043456,12
828894823897669632,12
828755166128119809,11
828755161522794497,13
828740064154886144,9
828718974078681090,13
828609227887411201,8
828559679349465089,8
828515597092868097,12
828496120040955904,17
828491921828040704,6
828481233449578496,10
828453197090004993,13
828430077629186049,8
828396260994510848,2
828392525069180930,8
828385469343870981,9
828326455050375169,14
828301951272157184,9
828301585054834692,10
828280526616145921,16
828280304104271875,10
828273149762494464,3
828237997933932545,18
828088406165032960,16
828083245610913792,10
828038201864495105,10
827936006594781185,11
827788790265700353,7
827761870916423680,11
827698277625823235,11
827686794212827136,12
827652901350862848,8
827649118113640448,12
827606333721436160,17
827601283712483328,10
827589522800132097,11
827586457082724352,6
827537404504453120,13
827527078115409921,2
827504151647121409,13
827449048831365122,20
827418864552177664,11
827417572526157825,13
827390944244756480,7
827344150051876864,7
827327011567833090,7
827302525854482434,8
827285219283709952,9
827245213601165312,13
827240540659789824,7
827227710510493697,15
827205595195269120,9
827204961293447169,8
827166185007480832,10
827162230806413312,12
827154630153031680,7
827139579572604928,10
827124411882930176,8
826999854467518465,9
826988517737758721,11
826984347035115520,9
826917042443997185,7
826912031404093444,11
826908738388766720,13
826900435197898753,9
826893639976521728,13
826841320518012930,18
826838677766668288,2
826789742675099648,17
826750744418217988,8
826737232388190209,7
826721527085178881,12
826709428980289536,8
826701717433679872,4
826691603171594240,11
826664414933872640,9
826659854643257344,14
826641360115662848,6
826604096987738113,11
826577305984258048,9
826567890560233474,5
826561976348372993,8
826526077300436999,20
826524737891348480,16
826487710172864513,18
826459027781607426,5
826416908891197440,9
826384548447580160,13
826338070538633217,11
826334034351398912,12
826234147664445441,13
826104376175493120,11
826102664278769670,7
826096060888150017,3
826094512556634112,10
826072500287201285,8
826022151434141696,10
826014658549129217,8
825843986703204354,11
825842465475330048,9
825827373165735937,13
825822887177248769,11
825788612088299524,10
825770491650662400,8
825702795437305856,8
825690655708028928,10
825660783967207424,10
825490171370029056,7
825407827107799040,9
825403322928623616,15
825327822214402048,13
825282945221001216,12
825261174170275840,9
825191122574200835,15
825177646623490048,13
825172740386729984,12
825172551676596224,13
825167156971175936,4
825166517016879104,9
825142347679666176,17
825113676151681024,6
825108969001713664,13
825059587493679105,8
825029971831881728,11
824984061861044229,12
824913421057523713,9
824898385098321920,18
824829347974496257,9
824768813812084736,11
824762108424368128,11
824747773878743040,10
824671737543618560,8
824610408090730496,6
824519420743593984,14
824477980231630848,9
824474473176915968,8
824469415840382976,9
824448034016788480,10
824410857488670720,13
824317165847330818,10
824313863281770498,17
824284482157113347,8
824278812426899457,10
824252362315497472,7
824242487497818114,8
824143866110574601,7
824119613654974464,12
824060881235546112,2
824011162559901696,11
824006367749046273,9
823989005532430336,14
823975325851787264,11
823956983787253761,12
823940307641389056,14
823924080617390083,10
823828878879768576,18
823795499635539969,5
823750179689996288,11
823611057428111360,3
823606228676907009,8
823605623631790081,19
823599887505915904,3
823576877218594816,14
823539303871631362,12
823525773793513472,14
823500971330469890,8
823471607003881472,5
823470946921172992,9
823457547680157696,7
823444197655060480,11
823396091823411200,10
823349021624377344,7
823314626020515842,9
823296691671564290,8
823294426608975872,11
823271265423204352,11
823252404355342336,11
823251276951617537,11
823221392644698112,11
823211123847659526,12
823154353645228032,15
823153929110388736,9
823141829252182017,12
823129832770912256,12
823048272235347968,10
823015399713337344,10
822981734396493825,12
822973170676334593,5
822967656953298944,7
822886023336251392,8
822869766411079682,15
822835040560312320,10
822822516574060545,12
822792639741394944,12
822700237529587712,9
822696484495888384,9
822686401187762179,5
822604518697398272,9
822602630107168770,14
822575939808858114,12
822566198810386432,1
822561650255466497,13
822560030746615808,18
822532028105183233,6
822526690559741952,9
822491035934801921,6
822466254141345792,21
822424528181719040,7
822413876390219777,7
822382378714824704,7
822369763477323776,8
822319783261544448,8
822280958787383298,22
822234690920837120,12
822229657856671746,14
822224372022857729,11
822217101712703488,16
822192412126773248,6
822165929178071040,12
822156894810869760,12
822152144241295360,12
822137863005491200,7
822025000194609152,13
822001932155883520,10
821988556184977408,12
821957363439697921,13
821889933191315458,17
821841322076241921,15
821824530696048641,8
821804716883636229,15
821762635985289216,10
821757143166681093,10
821745483605573634,3
821741699475054593,18
821741597561864192,7
821726858156838912,6
821703440875323392,9
821658394708672512,9
821649955844669441,7
821624227954642945,11
821620916970987520,6
821512795283931136,10
821468153754566656,5
821460508821848068,5
821450528911716354,11
821414293690257409,9
821318652603600897,12
821311347111657536,14
821309350253887488,10
821235609612197888,9
821150081910980608,10
821107514641149953,5
821093713841627136,11
821074547608788998,19
821073792793452544,7
821052930455404544,16
821034327286943744,7
820978926692483072,13
820960045236187137,12
820936477957881856,8
820895868203085824,11
820876995210989568,10
820874386341236736,13
820860909958602753,7
820840531077058560,6
820810247329685504,9
820798557234008064,11
820749950216794114,12
820744367065485313,10
820703507292549120,1
820676689168662528,12
820661367615213568,19
820639192527106048,11
820571571668406273,7
820548347161444353,8
820518633541685248,6
820510101824032768,15
820495174300274688,11
820488923126317056,16
820423470567792641,2
820402421750964225,8
820354050180939777,6
820348356711116800,17
820274286380417024,13
820254141062795264,7
820237254354411521,9
820216945551278080,8
820180519526744064,9
820178109743800320,10
820087263795302400,22
820071459330686977,8
819969008866906112,7
819956458175467520,13
819861046785671170,15
819816257574862849,9
819786058460037121,7
819733336910348291,9
819725756033105922,9
819725688550912000,12
819718628664864769,2
819707891473125378,11
819697101294731264,10
819695488609951744,13
819687153089253376,11
819684958012903424,6
819682354499375104,12
819678203354693635,14
819641606101942272,11
819617061097930752,9
819604389832912898,10
819578282580512768,11
819564625037586432,12
819552322682503168,8
819550487175426050,12
819529922444140544,9
819514268882190338,10
819499358399959041,15
819401519820783617,6
819371120373723138,11
819357006318407685,14
819355989468184577,17
819345665612455936,10
819256824402767872,11
819248206244675585,16
819245026949599232,13
819242476791730176,12
819234983181250560,14
819223760637165568,11
819169025284575232,7
819159636095995904,11
819028581137399808,6
818956721074868226,15
818891350414422016,4
818871309207826432,8
818837326914846720,5
818811382405726208,19
818767065729224706,6
818651042011344898,7
818640693702885377,12
818622875116544000,19
818520722502991872,12
818512045129633792,11
818506392269156354,7
818487505175580673,15
818473659501342720,6
818415788872912897,10
818412004348149760,10
818400560655298560,10
818323166187679744,11
818306306461356032,7
818255982887370753,18
818128888370864129,15
818125169327742976,11
818067262095626241,8
818059589853806593,13
818057672939499520,8
817974164506247168,11
817920552534937601,3
817911885500743681,8
817894986326933504,19
817847031947493376,10
817838413579776001,7
817826143579541506,10
817792926982045697,10
817790278438416385,8
817777690283536384,8
817752911551877120,12
817626876059537408,9
817566124896358400,9
817551369217380354,6
817542711339163648,11
817526186570039297,8
817513647710830593,9
817445648760852481,10
817413541443551233,13
817374507241525249,13
817218640516882432,9
817174452760875015,10
817155220400705537,12
817140971121020929,19
817121527019794433,14
817111180598714368,12
817104385788481537,14
817102002832424960,12
817101224197636096,8
817099243823501316,15
817074537506467840,11
817063367538049025,7
817057828141748224,8
817052154687029250,13
817031448834277376,13
816990295535603712,9
816956227750100992,11
816944152738955264,13
816915890922995712,8
816908875039408128,10
816860554656677888,14
816834211764178944,12
816816741179330560,9
816803926607622146,9
816792614431297536,9
816785039358918656,18
816761111835910144,11
816760335466119169,1
816717663124811776,7
816705523504578562,11
816650311582568450,16
816609170963255297,5
816584151570771968,16
816582438340231168,9
816532884379041792,14
816516390156845056,8
816428964017270784,9
816418644620181508,5
816398771072434176,11
816392446099632128,12
816383666859425792,6
816357613927628800,15
816346308239880192,11
816311914540269568,12
816273134085165056,10
816261043425079296,10
816191117951729664,12
816164693127692289,9
816156039112458240,12
816139527890882560,15
816086712040517632,8
816054158021263360,1
816044461545455616,15
816033687942754304,15
816028800970420224,10
815985528373936129,14
815957854054219777,4
815954307480686593,15
815953970107531264,11
815899773597339648,15
815881574495518720,18
815872657900142592,10
815865483127848960,7
815860187848261640,11
815811207865188353,11
815787709428011008,14
815753245608071168,12
815694362399096833,9
815668035910389761,13
815641361470865408,13
815617099381014529,7
815607775526928384,10
815605771216056320,8
815596196379115521,13
815530206962257920,10
815491304494891008,15
815478349116166144,10
815443943060111360,14
815333545220734976,2
815316630511218690,12
815316617529856004,11
815302152025415680,8
815238674296307712,13
815115300161122304,6
815042656636141568,17
815040033564618752,13
815023160710021120,13
814984491735404544,6
814940943036059648,1
814915453831225344,5
814873687690186752,8
814873688864620545,5
814871661245763584,11
814860287866183680,7
814846004109393920,17
814751631313092608,16
814745361776607233,14
814729488575524864,7
814591940108881920,9
814576428742230016,10
814573051417362432,2
814567923310297091,9
814559141419188226,8
